Categoria,Nutriente/Substância Bioativa/Enzima,0 a 6 meses,7 a 11 meses,1 a 3 anos,4 a 8 anos ,9 a 18 anos,Maiores 19 anos ,Lactantes,Gestantes ,Observações
Probióticos,Fonte de Bifidobacterium animalis subsp. lactis (DSM 15954),"Mínimo: 1 x 10^9 UFC/dia

Máximo: Não estabelecido","Mínimo: 1 x 10^9 UFC/dia

 Máximo: Não estabelecido","Mínimo: 1 x 10^9 UFC/dia

 Máximo: não estabelecido","Mínimo: 1 x 10^9 UFC/dia

Máximo: não estabelecido","Mínimo: 1 x 10^9 UFC/dia

Máximo: não estabelecido","Mínimo: 1 x 10^9 UFC/dia

 Máximo: Não estabelecido",Não autorizado,"Mínimo: 1 x 10^9 UFC/dia 

 Máximo: Não estabelecido","Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,Fonte de Bifidobacterium animalis subsp. lactis BB12 (DSM 15954),"Mínimo: 1 x 10^9 UFC/dia

Máximo: Não estabelecido","Mínimo: 1 x 10^9 UFC/dia

 Máximo: Não estabelecido","Mínimo: 1 x 10^9 UFC/dia

 Máximo: não estabelecido","Mínimo: 1 x 10^9 UFC/dia

Máximo: não estabelecido","Mínimo: 1 x 10^9 UFC/dia

Máximo: não estabelecido","Mínimo: 1 x 10^9 UFC/dia

 Máximo: Não estabelecido",Não autorizado,"Mínimo: 1 x 10^9 UFC/dia 

 Máximo: Não estabelecido","Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,Fonte de Bifidobacterium animalis subsp. lactis CCT 7858,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 1 x 10^9 UFC/dia

Máximo: Não estabelecido",Não autorizado,Não autorizado,
Probióticos,Fonte de Bifidobacterium animalis subsp. lactis HN019 (ATCC SD5674),Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 2 x 10^9 UFC/dia

Máximo: Não estabelecido",Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,"Fonte de Bifidobacterium animalis subsp. lactis HN019 (ATCC SD5674), Lactobacillus acidophilus NCFM (ATCC SD5221), Lactobacillus rhamnosus HN001 (ATCC SD5675), Lactobacillus paracasei Lpc-37 (ATCC SD5275) e Fruto-oligossacarídeos (FOS)",Não autorizado,Não autorizado,Não autorizado,"Mínimo: 8 x 109 UFC/dia, sendo 2 x 109 UFC/dia de Bifidobacterium animalis subsp. lactis HN019 (ATCC SD5674),  2 x 109 UFC/dia de Lactobacillus acidophilus NCFM (ATCC SD5221), 2 x 109 UFC/dia de Lactobacillus rhamnosus HN001 (ATCC SD5675), 2 x 109 UFC/dia de Lactobacillus paracasei Lpc-37 (ATCC SD5275) e 12 g de FOS.

Máximo Não estabelecido","Mínimo: 8 x 109 UFC/dia, sendo 2 x 109 UFC/dia de Bifidobacterium animalis subsp. lactis HN019 (ATCC SD5674), 2 x 109 UFC/dia de Lactobacillus acidophilus NCFM (ATCC SD5221), 2 x 109 UFC/dia de Lactobacillus rhamnosus HN001 (ATCC SD5675), 2 x 109 UFC/dia de Lactobacillus paracasei Lpc-37 (ATCC SD5275) e 12 g de FOS.

Máximo: Não estabelecido","Mínimo: 8 x 109 UFC/dia, sendo 2 x 109 UFC/dia de Bifidobacterium animalis subsp. lactis HN019 (ATCC SD5674), 2 x 109 UFC/dia de Lactobacillus acidophilus NCFM (ATCC SD5221), 2 x 109 UFC/dia de Lactobacillus rhamnosus HN001 (ATCC SD5675), 2 x 109 UFC/dia de Lactobacillus paracasei Lpc-37 (ATCC SD5275) e 12 g de FOS.

Máximo: Não estabelecido",Não autorizado,Não autorizado,
Probióticos,Fonte de Bifidobacterium animalis subsp. lactis LAFTI B94 (CBS-118529),"Autorizado apenas a partir de 5 meses de idade

Mínimo: 5 x 10^9 UFC de Bifidobacterium animalis subesp. lactis LAFTI B94 quando associado a 900 mg de inulina; ou 10 x 10^9
UFC de Bifidobacterium animalis subesp. lactis LAFTI B94 quando a linhagem for usada isoladamente                                                                 

Máximo: Não estabelecido","Mínimo: 5 x 10^9 UFC de Bifidobacterium animalis subesp. lactis LAFTI B94 quando associado a 900 mg de inulina; ou 10 x 10^9
UFC de Bifidobacterium animalis subesp. lactis LAFTI B94 quando a linhagem for usada isoladamente

Máximo: Não estabelecido","Mínimo: 5 x 10^9 UFC de Bifidobacterium animalis subesp. lactis LAFTI B94 quando associado a 900 mg de inulina; ou 10 x 10^9
UFC de Bifidobacterium animalis subesp. lactis LAFTI B94 quando a linhagem for usada isoladamente

Máximo: Não estabelecido","Mínimo: 5 x 10^9 UFC de Bifidobacterium animalis subesp. lactis LAFTI B94 quando associado a 900 mg de inulina; ou 10 x 10^9
UFC de Bifidobacterium animalis subesp. lactis LAFTI B94 quando a linhagem for usada isoladamente 

Máximo: Não estabelecido","Mínimo: 5 x 10^9 UFC de Bifidobacterium animalis subesp. lactis LAFTI B94 quando associado a 900 mg de inulina; ou 10 x 10^9
UFC de Bifidobacterium animalis subesp. lactis LAFTI B94 quando a linhagem for usada isoladamente
                           Máximo: Não estabelecido","Mínimo: 5 x 10^9 UFC de Bifidobacterium animalis subesp. lactis LAFTI B94 quando associado a 900 mg de inulina; ou 10 x 10^9
UFC de Bifidobacterium animalis subesp. lactis LAFTI B94 quando a linhagem for usada isoladamente 

 Máximo: Não estabelecido",Não autorizado,Não autorizado,
Probióticos,Fonte de Bifidobacterium lactis (NCC 2818),"Mínimo: 1 x 10^9 UFC/dia

Máximo: Não estabelecido","Mínimo: 1 x 10^9 UFC/dia 

  Máximo: não estabelecido","Mínimo: 1 x 10^9 UFC/dia

 Máximo: não estabelecido",Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,"Fonte de Bifidobacterium lactis BI-07 (ATCC SD5220), de Lactobacillus acidophilus NCFM (ATCC SD5221), de Bifidobacterium lactis BI-04 (ATCC SD5219) e de Lactobacillus paracasei Lpc-37 /Lacticaseibacillus paracasei LPC-37 (ATCC SD5275)",Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 1,7 x 10^10 UFC/dia (sendo 4,25 x 10^9 UFC de cada linhagem) 

 Máximo: Não estabelecido",Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,"Fonte de Bifidobacterium lactis HN019 (ATCC SD 5674), Lactobacillus acidophilus NCFM (ATCC SD
5221), Lactobacillus rhamnosus HN001 / Lacticaseibacillus rhamnosus HN001 (ATCC SD 5675), Lactobacillus paracasei Lpc-37 /
Lacticaseibacillus paracasei Lpc-37 (ATCC SD 5275) e Fruto-oligossacarídeos (FOS)",Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 8 x 10^9 UFC/dia, sendo 2 x 10^9 UFC/dia de cada
linhagem, juntamente com 12g de Fruto-oligossacarídeos (FOS)

 Máximo: Não estabelecido",Não autorizado,Não autorizado,
Probióticos,Fonte de Bifidobacterium longum e Pediococcus pentosaceus,"Apenas para lactentes de 0 a 3 meses

Mínimo: 1x10^9 UFC/dia da associação de linhagens (proporção 1:1), sendo 5x10^8 UFC/dia de cada linhagem

Máximo: não estabelecido",Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,Fonte de Bifidobacterium longum subsp. longum BB536,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 2 x 10^9 UFC/dia

Máximo: Não estabelecido",Não autorizado,Não autorizado,
Probióticos,"Fonte de Bifidobacterium longum subsp. longum BB536,
Bifidobacterium longum subsp. infantis M-63 e Bifidobacterium breve M-16V""",Não autorizado,Não autorizado,Não autorizado,"Mínimo: 5 x 10 9, sendo 3 x 10 9d e B. longum subsp. longum, 1 x 10 9 d e B. longum subsp. infantis e 1 x 10 9 de B. breve

Máximo: Não estabelecido","Mínimo: 5 x 10 9, sendo 3 x 10 9d e B. longum subsp. longum, 1 x 10 9 d e B. longum subsp. infantis e 1 x 10 9 de B. breve

Máximo: Não estabelecido",Não autorizado,Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de Boro,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido 

Máximo: 8,866 mg/dia (equivalente ao máximo de 75,33mg de tetraborato de sódio decahidratado / dia)",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de Boro,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

Máximo: 8,866 mg/dia",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de cafeína,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 75 mg

Máximo: 200 mg",Não autorizado,Não autorizado,
Minerais,Fonte de Cálcio,"Mínimo: 30 mg 

Máximo: 800 mg","Mínimo: 39 mg 

Máximo: 1.240 mg","Mínimo: 105 mg 

Máximo: 1.800 mg","Mínimo: 150 mg 

Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180 mg 

Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2.015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,"Mínimo: 30 mg 

Máximo: 800 mg","Mínimo: 39 mg 

Máximo: 1.240 mg","Mínimo: 105 mg 

Máximo: 1.800 mg","Mínimo: 150 mg 

Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180 mg 

Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2.015,51mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,"Mínimo: 30 mg 

Máximo: 800 mg","Mínimo: 39 mg 

Máximo: 1.240 mg","Mínimo: 105 mg 

Máximo: 1.800 mg","Mínimo: 150 mg 

Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180 mg 

Máximo: 1.534,67mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2.015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,"Mínimo: 30 mg 

Máximo: 800 mg","Mínimo: 39 mg 

Máximo: 1.240 mg","Mínimo: 105 mg 

Máximo: 1.800 mg","Mínimo: 150 mg 

Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180mg
 
Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2.015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,"Mínimo: 30 mg 

Máximo: 800 mg","Mínimo: 39 mg 

Máximo: 1.240 mg","Mínimo: 105 mg 

Máximo: 1.800 mg","Mínimo: 150 mg 

Máximo: 1.500 mg","Mínimo: 195 mg
 
Máximo: 2.516,59 mg","Mínimo: 180mg 

Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2.015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,"Mínimo: 30 mg 

Máximo: 800 mg","Mínimo: 39 mg 

Máximo: 1.240 mg","Mínimo: 105 mg 

Máximo: 1.800 mg","Mínimo: 150 mg
 
Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180 mg 

Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2.015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,"Mínimo: 30 mg 

Máximo: 800 mg","Mínimo: 39 mg 

Máximo: 1.240 mg","Mínimo: 105 mg 

Máximo: 1.800 mg","Mínimo: 150 mg
 
Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180 mg 

Máximo: 1.534,67mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2.015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,"Mínimo: 30 mg 

Máximo: 800 mg","Mínimo: 39 mg
 
Máximo: 1.240 mg","Mínimo: 105 mg 

Máximo: 1.800 mg","Mínimo: 150 mg 

Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180 mg 

Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg
 
Máximo: 2.015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,"Mínimo: 30 mg
 
Máximo: 800 mg","Mínimo: 39 mg 

Máximo: 1.240 mg","Mínimo: 105 mg 

Máximo: 1.800 mg","Mínimo: 150 mg
 
Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180 mg 

Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2.015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,"Mínimo: 30 mg
 
Máximo: 800 mg","Mínimo: 39 mg 

Máximo: 1.240mg","Mínimo: 105 mg 

Máximo: 1.800 mg","Mínimo: 150 mg 

Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180 mg
 
Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg
 
Máximo: 2.015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,"Mínimo: 30 mg

Máximo: 800 mg","Mínimo: 39 mg 

Máximo: 1.240 mg","Mínimo: 105 mg 

Máximo: 1.800 mg","Mínimo: 150 mg 

Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180mg 

Máximo: 1.534,67mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2.015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 150 mg 

Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180 mg  

Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2.015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 150 mg 

Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180 mg 

Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2.015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 150 mg 

Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180 mg 

Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58mg","Mínimo: 195 mg 

Máximo: 2.015,51mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 150 mg 

Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180mg 

Máximo: 1.534,67mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2,015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 150 mg 

Máximo: 1.500 mg","Mínimo: 195 mg
 
Máximo: 2.516,59 mg","Mínimo: 180 mg 

Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2.015,51 mg",
Minerais,Fonte de Cálcio,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 150 mg
 
Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180 mg 

Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2,015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 150 mg
 
Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180 mg 

Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2.015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 150 mg
 
Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180 mg
 
Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg
 
Máximo: 2.015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 150 mg
 
Máximo: 1.500 mg","Mínimo: 195 mg 

Máximo: 2.516,59 mg","Mínimo: 180mg 

Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2.015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cálcio,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 150 mg
 
Máximo: 1.500 mg","Mínimo: 195 mg
 
Máximo: 2.516,59 mg","Mínimo: 180 mg
 
Máximo: 1.534,67 mg","Mínimo: 195 mg 

Máximo: 2.082,58 mg","Mínimo: 195 mg 

Máximo: 2.015,51 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Cobre,Não autorizado,Não autorizado,"Mínimo: 51 μg 

Máximo: 660 μg","Mínimo: 66 μg 

Máximo: 2.560 μg","Mínimo: 133,5 μg 

Máximo: 3.960,51 μg","Mínimo: 135 μg 

Máximo: 8.975,52 μg","Mínimo: 195 μg 

Máximo: 7.036,33 μg","Mínimo: 150 μg 

Máximo: 6.935,01 μg",
Minerais,Fonte de Cobre,Não autorizado,Não autorizado,"Mínimo: 51 μg
 
Máximo: 660 μg","Mínimo: 66 μg
 
Máximo: 2.560 μg","Mínimo: 133,5 μg 

Máximo: 3.960,51 μg","Mínimo: 135μg 
Máximo: 8.975,52μg","Mínimo: 195 μg 

Máximo: 7.036,33 μg","Mínimo: 150 μg 

Máximo: 6.935,01 μg",
Minerais,Fonte de Cobre,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 66 μg 

Máximo: 2.560 μg","Mínimo: 133,5 μg 

Máximo: 3.960,51 μg","Mínimo: 135 μg 

Máximo: 8.975,52 μg","Mínimo: 195 μg 

Máximo: 7.036,33 μg","Mínimo: 150 μg 

Máximo: 6.935,01 μg",
Minerais,Fonte de Cobre,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 66 μg 

Máximo: 2.560 μg","Mínimo: 133,5 μg 

Máximo: 3.960,51 μg","Mínimo: 135 μg 

Máximo: 8.975,52 μg","Mínimo: 195 μg 

Máximo: 7.036,33 μg","Mínimo: 150 μg
 
Máximo: 6.935,01 μg",
Minerais,Fonte de Cobre,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 66 μg
 
Máximo: 2.560 μg","Mínimo: 133,5 μg 

Máximo: 3.960,51 μg","Mínimo: 135 μg 

Máximo: 8.975,52 μg","Mínimo: 195 μg 

Máximo: 7.036,33 μg","Mínimo: 150 μg 

Máximo: 6.935,01 μg",
Substâncias bioativas,Fonte de Colágeno,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 11,5 mg/dia
 
Máximo: Não estabelecido",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de Colágeno,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 11,5 mg/dia

Máximo: Não estabelecido",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de Colágeno tipo II não desnaturado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 1,2 mg/dia

Máximo: Não estabelecido",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de compostos fenólicos expressos em ácido rosmarínico,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

Máximo: 160 mg",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de Condroitina,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido 

Máximo: 600 mg/dia",Não autorizado,Não autorizado,
Minerais,Fonte de Cromo,"Mínimo: 0,03 μg 

Máximo: 0,3 μg","Mínimo: 0,825 μg 

Máximo: 8,25 μg","Mínimo: 1,65μg 

Máximo: 16,5μg","Mínimo: 2,25 μg 

Máximo: 22,5 μg","Mínimo: 5,25 μg 

Máximo: 52,5 μg","Mínimo: 5,25 μg 

Máximo: 250 μg","Mínimo: 6,75 μg 

Máximo: 67,5 μg","Mínimo: 4,5 μg
 
Máximo: 45 μg",
Minerais,Fonte de Cromo,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 2,25 μg 

Máximo: 22,5 μg","Mínimo: 5,25 μg 

Máximo: 52,5 μg","Mínimo: 5,25 μg 

Máximo: 250 μg","Mínimo: 6,75 μg 

Máximo: 67,5 μg","Mínimo: 4,5 μg 

Máximo: 45 μg",
Minerais,Fonte de Cromo,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 2,25 μg
 
Máximo: 22,5 μg","Mínimo: 5,25 μg 

Máximo: 52,5 μg","Mínimo: 5,25 μg 

Máximo: 250 μg","Mínimo: 6,75 μg 

Máximo: 67,5 μg","Mínimo: 4,5 μg 

Máximo: 45 μg",
Minerais,Fonte de Cromo,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 2,25 μg
 
Máximo: 22,5 μg","Mínimo: 5,25 μg
 
Máximo: 52,5 μg","Mínimo: 5,25 μg 

Máximo: 250 μg","Mínimo: 6,75 μg 

Máximo: 67,5 μg","Mínimo: 4,5 μg
 
Máximo: 45 μg",
Substâncias bioativas,Fonte de curcumina,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 80 mg 
 
 Máximo: 130 mg",Não autorizado,Não autorizado,Não é permitida a associação dos constituintes extrato de rizomas de cúrcuma (Curcuma longa L.) e tetraidrocurcuminoides obtidos a partir de Curcuma longa.
Probióticos,Fonte de de Limosilactobacillus reuteri (Lactobacillus reuteri) (DSM 17938) e Limosilactobacillus reuteri (Lactobacillus reuteri) (ATCC PTA 6475),Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 2 x 10^8 UFC, sendo 1x10^8 de cada linhagem

Máximo: Não estabelecido",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de dihidrocapsiato,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3,0 mg

Máximo: 9,0 mg",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de d-limoneno,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 100 mg/dia

 Máximo: 150 mg/dia",Não autorizado,Não autorizado,
Enzimas,Fonte de enzima Alfa-galactosidase de Aspergillus niger,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 300 GaIU

 Máximo: 4800 GaIU",Não autorizado,Não autorizado,
Lipídeos,"Fonte de EPA
DHA",Não autorizado,Não autorizado,Não autorizado,"Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 30 mg
Máximo: 200 mg","Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 37,5 mg
Máximo: 250 mg","Lipídeos: 
Mínimo: 5g 

Máximo: Naõ estabelecido

EPA e DHA:
Mínimo: 37,5 mg
 
Máximo: 2.000 mg","Lipídeos: Não autorizado

EPA e DHA: 
Mínimo: 45 mg 

Máximo: 2.000 mg","Lipídeos: Não autorizado

EPA e DHA: 
Mínimo: 45 mg 

Máximo: 2.000 mg","Para Lactantes e Gestantes, quando utilizado EPA + DHA, da recomendação diária de 45 mg, no mínimo 30 mg devem ser de DHA."
Lipídeos,"Fonte de EPA
DHA",Não autorizado,Não autorizado,Não autorizado,"Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 30 mg
Máximo: 200 mg","Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 37,5 mg
Máximo: 250 mg","Lipídeos: 
Mínimo: 5g 
Máximo: Não estabelecido

EPA e DHA: 
Mínimo: 37,5 mg 
Máximo: 2.000 mg","Lipídeos: Não autorizado

EPA e DHA: 
Mínimo: 45 mg 
Máximo: 2.000 mg","Lipídeos: Não autorizado

EPA e DHA: 
Mínimo: 45 mg 
Máximo: 2.000 mg","Para Lactantes e Gestantes, quando utilizado EPA + DHA, da recomendação diária de 45 mg, no mínimo 30 mg devem ser de DHA."
